Id,Front,Left,Rear,Right
2c9180885a812c3b015a8c9310b82f04,0.326323,0.330344,0.329820,0.013513
2c9180885a812c3b015a8c9310b82f02,0.336371,0.012878,0.325416,0.325336
2c91809a5a81296d015a8ef1cfe01813,0.351185,0.036677,0.073414,0.538723
2c9180935a71a2bb015a8cba33d5254a,0.327502,0.329623,0.329479,0.013396
2c91809a5a81296d015a8ef1cfe0180f,0.327502,0.329623,0.329479,0.013396
2c9180935a71a2bb015a8cba33d52539,0.328733,0.322997,0.012498,0.335772
2c9180935a71a2bb015a8cba33d52547,0.325379,0.013220,0.328021,0.333380
2c9180935a71a2bb015a8cba33d52544,0.338397,0.319723,0.012484,0.329397
2c91809a5a81296d015a8ef1cfe01814,0.327606,0.331071,0.327932,0.013391
2c9180935a71a2bb015a8cba33d52543,0.327637,0.332786,0.326006,0.013571
2c91809a5a81296d015a8ef1cfdf180b,0.335395,0.325062,0.326416,0.013127
2c91809e5ba96014015bac901fb3341b,0.331589,0.012895,0.327269,0.328247
2c91809e5ba96014015bac901fb33418,0.333133,0.012972,0.327554,0.326342
2c91809e5ba96014015bac901fb33425,0.336475,0.322184,0.328228,0.013114
2c9180865a71a125015a8c92f75f04bb,0.327502,0.329623,0.329479,0.013396
2c9180865a71a125015a8c92f75f04c2,0.330567,0.012966,0.327752,0.328715
2c9180a55ba961a6015bad0212b53162,0.333185,0.321625,0.012594,0.332596
2c9180a55ba961a6015bace46bc22f81,0.327023,0.331978,0.327588,0.013411
2c9180a55ba961a6015bace46bc22f84,0.333133,0.012972,0.327554,0.326342
2c9180885a812c3b015a8c7dcc322e07,0.338065,0.012819,0.324998,0.324118
2c9180a55ba961a6015bad0212b53164,0.001497,0.682199,0.161481,0.154822
2c9180a55ba961a6015bad0212b53167,0.327475,0.331787,0.327405,0.013333
2c9180a55ba961a6015bace46bc22f7f,0.328082,0.328720,0.329822,0.013376
2c9180885a812c3b015a8c7dcc322e05,0.338981,0.319391,0.012502,0.329126
2c9180a55ba961a6015bace46bc22f78,0.327606,0.331071,0.327932,0.013391
2c9180a55ba961a6015bad0212b53168,0.001775,0.613600,0.186768,0.197857
2c91809e5ba96014015bad5bc8304349,0.341027,0.318254,0.012499,0.328220
2c91809e5ba96014015bad5bc830434c,0.331276,0.012918,0.327033,0.328773
2c9180885a812c3b015a8cd55bed330a,0.337762,0.320927,0.328190,0.013121
2c91809e5ba96014015bacd034f539aa,0.334429,0.324365,0.327983,0.013223
2c91809e5ba96014015bacd034f539a7,0.341332,0.319707,0.012551,0.326409
2c9180a55ba961a6015bacf4eda4303e,0.332086,0.012786,0.326486,0.328642
2c9180885a812c3b015a8fb1cfa858bd,0.327502,0.329623,0.329479,0.013396
2c9180935a71a2bb015a8f13354f4073,0.326647,0.330096,0.329880,0.013378
2c9180935a71a2bb015a8cba33d5254e,0.329608,0.012877,0.327442,0.330072
2c91809e5ba96014015bad5bc8304341,0.337033,0.012890,0.325487,0.324590
2c91809e5ba96014015bad5bc8304343,0.339332,0.320970,0.012538,0.327160
2c91809e5ba96014015bad12773b3e47,0.327502,0.329623,0.329479,0.013396
2c91808e5ba960a0015bad62de834a62,0.335622,0.323641,0.327629,0.013108
2c91809e5ba96014015bad12773b3e4a,0.333133,0.012972,0.327554,0.326342
2c9180935a71a2bb015a8c89e2d02356,0.331933,0.327717,0.327280,0.013070
2c91809e5ba96014015bad12773b3e53,0.326902,0.329441,0.330164,0.013493
2c91809e5ba96014015bacd7c33a3a97,0.335736,0.318145,0.012584,0.333535
2c9180935a71a2bb015a8c89e2d02354,0.336371,0.012878,0.325416,0.325336
2c9180935a71a2bb015a8c89e2d02352,0.357402,0.036434,0.072901,0.533263
2c91808e5ba960a0015bad17efc1453d,0.337698,0.320533,0.012579,0.329190
2c91808e5ba960a0015bad17efc1453b,0.329135,0.323678,0.012511,0.334676
2c91808e5ba960a0015bad62de834a59,0.332221,0.012960,0.328192,0.326627
2c91809e5ba96014015bad5bc8304356,0.358837,0.036331,0.072750,0.532081
2c91808e5ba960a0015bad17efc1453a,0.329135,0.323678,0.012511,0.334676
2c9180935a71a2bb015a8c89e2d0234e,0.336371,0.012878,0.325416,0.325336
2c9180935a71a2bb015a8c89e2d02350,0.351185,0.036677,0.073414,0.538723
2c9180935a71a2bb015a8c89e2d02351,0.335604,0.325774,0.325575,0.013047
2c9180885a812c3b015a8d1050693562,0.328082,0.328720,0.329822,0.013376
2c9180885a812c3b015a8d1050693561,0.352267,0.036477,0.073305,0.537951
2c9180935a71a2bb015a8c89e2d0234b,0.336371,0.012878,0.325416,0.325336
2c91808e5ba960a0015bad17efc14537,0.001772,0.613530,0.186530,0.198168
2c91809e5ba96014015bad12773b3e5a,0.331589,0.012895,0.327269,0.328247
2c9180935a71a2bb015a8f28871d42de,0.335622,0.323641,0.327629,0.013108
2c9180885a812c3b015a8cd32a5b32e0,0.326571,0.330571,0.329476,0.013382
2c9180885a812c3b015a8cd32a5b32e5,0.336371,0.012878,0.325416,0.325336
2c91809a5a81296d015a8cc7f2707728,0.327502,0.329623,0.329479,0.013396
2c91809a5a81296d015a8cc7f270772d,0.338981,0.319391,0.012502,0.329126
2c91809a5a81296d015a8cc7f270772a,0.327502,0.329623,0.329479,0.013396
2c91809a5a81296d015a8cc7f2707729,0.335736,0.318145,0.012584,0.333535
2c9180865a71a125015a8db39a4813b0,0.327502,0.329623,0.329479,0.013396
2c9180885a812c3b015a8b6f57691fb4,0.329135,0.323678,0.012511,0.334676
2c9180885a812c3b015a8b6f57691f9a,0.327502,0.329623,0.329479,0.013396
2c9180885a812c3b015a8ba60b19256d,0.329980,0.323048,0.012533,0.334438
2c9180885a812c3b015a8ba60b192568,0.334818,0.012913,0.327141,0.325128
2c9180885a812c3b015a8ba3065424fd,0.329980,0.323048,0.012533,0.334438
2c9180865a71a125015a8db39a4813a7,0.330567,0.012966,0.327752,0.328715
2c91809a5a81296d015a8b9e99c16afa,0.328082,0.328720,0.329822,0.013376
2c91809a5a81296d015a8b9e99c16afc,0.336921,0.012949,0.326543,0.323587
2c9180935a71a2bb015a8b9bc0df19a3,0.334818,0.012913,0.327141,0.325128
2c9180865a71a125015a8db39a4813a4,0.335622,0.323641,0.327629,0.013108
2c9180865a71a125015a8db39a4813a2,0.329135,0.323678,0.012511,0.334676
2c9180865a71a125015a8b9b54477e9d,0.333157,0.012893,0.326385,0.327565
2c91809a5a81296d015a8b9e99c16af0,0.336371,0.012878,0.325416,0.325336
2c91809659f86230015a3daae44d2018,0.001768,0.613849,0.186154,0.198229
2c91809a5a81296d015a8cd2fe0777cf,0.001546,0.691872,0.161491,0.145091
2c9180935a71a2bb015a8b58eb0e1582,0.326976,0.013090,0.327532,0.332402
2c91809a5a81296d015a8be88dc56e38,0.329135,0.323678,0.012511,0.334676
2c91809a5a81296d015a8cd2fe0777d1,0.327879,0.013101,0.326902,0.332117
2c91809e5ba96014015bacadecee362e,0.327545,0.324678,0.012504,0.335273
2c9180a55ba961a6015bace46bc22f90,0.327023,0.331978,0.327588,0.013411
2c91809a5a81296d015a8cadb349752a,0.328082,0.328720,0.329822,0.013376
2c91809e5ba96014015bacadeced3621,0.328733,0.322997,0.012498,0.335772
2c9180a55ba961a6015bacea220e2fbf,0.327023,0.331978,0.327588,0.013411
2c91809a5a81296d015a8ca437b17511,0.328082,0.328720,0.329822,0.013376
2c91809a5a81296d015a8ca437b17516,0.333133,0.012972,0.327554,0.326342
2c91809e5ba96014015bacd0943c39c9,0.335622,0.323641,0.327629,0.013108
2c91809e5ba96014015bacadecee3624,0.338981,0.319391,0.012502,0.329126
2c91809a5a81296d015a8ca437b17510,0.328058,0.330880,0.327749,0.013313
2c91808e5ba960a0015bad2fb81f470b,0.335753,0.321768,0.329151,0.013328
2c91808e5ba960a0015bad2fb81f4705,0.334042,0.320588,0.012572,0.332798
2c91809a5a81296d015a8cc6554876dd,0.327502,0.329623,0.329479,0.013396
2c91808e5ba960a0015bad2fb81f4702,0.328058,0.330880,0.327749,0.013313
2c91808e5ba960a0015bad2fb81f470a,0.336371,0.012878,0.325416,0.325336
2c9180a55ba961a6015bad2c3341353e,0.336371,0.012878,0.325416,0.325336
2c91808e5ba960a0015bad2fb81f4706,0.328058,0.330880,0.327749,0.013313
2c9180a55ba961a6015bad2c33413542,0.335604,0.325774,0.325575,0.013047
2c91808d5a3e1a7f015a68b9716941fd,0.335024,0.323553,0.328306,0.013116
2c91808e5ba960a0015bad2fb81f46fd,0.330567,0.012966,0.327752,0.328715
2c9180a55ba961a6015bad0212b5316e,0.332221,0.012960,0.328192,0.326627
2c9180885a812c3b015a8c7dcc322e0b,0.336475,0.322184,0.328228,0.013114
2c9180885a812c3b015a8c7dcc322e11,0.329980,0.323048,0.012533,0.334438
2c9180a55ba961a6015bad2c33413533,0.001767,0.613677,0.186365,0.198191
2c91809e5ba96014015bad5bc830434d,0.328082,0.328720,0.329822,0.013376
2c91809e5ba96014015bacadecee3629,0.328058,0.330880,0.327749,0.013313
2c91809e5ba96014015bacd7c33a3a95,0.338981,0.319391,0.012502,0.329126
2c91809e5ba96014015bacadecee3635,0.001767,0.613677,0.186365,0.198191
2c91808e5ba960a0015bad2fb81f46f3,0.335604,0.325774,0.325575,0.013047
2c9180a55ba961a6015bad2c3341354b,0.336371,0.012878,0.325416,0.325336
2c9180a55ba961a6015bad2c33413547,0.335622,0.323641,0.327629,0.013108
2c9180a55ba961a6015bad2c33413545,0.335622,0.323641,0.327629,0.013108
2c91808e5ba960a0015bad59dba649e4,0.330567,0.012966,0.327752,0.328715
2c9180a55ba961a6015bad2aa29e34fa,0.318266,0.332136,0.334756,0.014842
2c91808e5ba960a0015bad59dba649e9,0.001769,0.614362,0.186030,0.197839
2c91809e5ba96014015bacd7c33a3a9a,0.331589,0.012895,0.327269,0.328247
2c91808e5ba96106015bad2dcc592e29,0.001770,0.611337,0.186008,0.200886
2c91809e5ba96014015bacd7c33a3a98,0.335604,0.325774,0.325575,0.013047
2c91808e5ba96106015bad2dcc592e32,0.351185,0.036677,0.073414,0.538723
2c91808e5ba96106015bad2dcc592e2c,0.327169,0.330197,0.329217,0.013417
2c91809e5ba96014015bad12773b3e59,0.329980,0.323048,0.012533,0.334438
2c91809e5ba96014015bacd7c33a3a83,0.336371,0.012878,0.325416,0.325336
2c9180a55ba961a6015bad73bd113a1f,0.335230,0.013008,0.326961,0.324801
2c91809e5ba96014015bacd7c33a3a89,0.001756,0.615148,0.185787,0.197309
2c91808e5ba960a0015bad45a7c648ae,0.327023,0.331978,0.327588,0.013411
2c91808e5ba960a0015bad45a7c648ac,0.319621,0.332002,0.333623,0.014754
2c91808e5ba960a0015bad45a7c648b2,0.327050,0.329812,0.329663,0.013474
2c9180a55ba961a6015bad8776c93b40,0.326753,0.329458,0.330306,0.013484
2c9180935a71a2bb015a8f74b4d24f33,0.336371,0.012878,0.325416,0.325336
2c9180935a71a2bb015a8f74b4d24f36,0.327475,0.331787,0.327405,0.013333
2c9180935a71a2bb015a8c842cb422d2,0.332221,0.012960,0.328192,0.326627
2c91808e5ba960a0015bad17efc1454e,0.330567,0.012966,0.327752,0.328715
2c91808e5ba960a0015bad17efc1454a,0.327502,0.329623,0.329479,0.013396
2c9180865a71a125015a8c9f810f0538,0.327023,0.331978,0.327588,0.013411
2c91808e5ba960a0015bad2e5a8e46d8,0.331589,0.012895,0.327269,0.328247
2c91808e5ba960a0015bad2e5a8e46f0,0.339575,0.319624,0.012502,0.328299
2c91808e5ba960a0015bad2e5a8e46df,0.334622,0.320259,0.012591,0.332528
2c9180a55ba961a6015bacb4d68e2d25,0.338981,0.319391,0.012502,0.329126
2c9180865a71a125015a8ccab68d07c2,0.329135,0.323678,0.012511,0.334676
2c9180865a71a125015a8ccab68d07c6,0.329135,0.323678,0.012511,0.334676
2c9180865a71a125015a8ccab68d07ca,0.001529,0.692966,0.160553,0.144952
2c91808e5ba960a0015bac206c972e2e,0.333237,0.327867,0.325919,0.012977
2c9180935a71a2bb015a8ba1bfa11a1e,0.339985,0.318087,0.012530,0.329398
2c9180935a71a2bb015a8d95e19d2f53,0.328338,0.328066,0.330105,0.013491
2c91808e5ba960a0015bac5d0a8131ce,0.329745,0.323357,0.012512,0.334386
2c9180a55ba961a6015baca0af552cba,0.326067,0.331001,0.329535,0.013398
2c9180935a71a2bb015a8d95e19e2f58,0.349856,0.036395,0.073280,0.540469
2c91809a5a81296d015a8bafb20d6c4f,0.339408,0.319265,0.012493,0.328834
2c91808e5ba960a0015bac5d0a8131c6,0.328082,0.328720,0.329822,0.013376
2c9180865a71a125015a8eaee3ab23e8,0.329135,0.323678,0.012511,0.334676
2c9180935a71a2bb015a8b58eb0e1586,0.329135,0.323678,0.012511,0.334676
2c9180885a812c3b015a8b8e969122fb,0.327502,0.329623,0.329479,0.013396
2c91809a5a81296d015a8bafb20d6c59,0.329135,0.323678,0.012511,0.334676
2c9180935a71a2bb015a8b9eb8d619ef,0.328082,0.328720,0.329822,0.013376
2c9180935a71a2bb015a8b9eb8d619f1,0.328560,0.324005,0.012491,0.334943
2c9180935a71a2bb015a8b9eb8d619ed,0.321038,0.330631,0.333578,0.014753
2c91809a5a81296d015a8da0b95603de,0.331589,0.012895,0.327269,0.328247
2c91809e5ba96014015bac8380ac33b5,0.335029,0.324330,0.327647,0.012994
2c91809e5ba96014015bac8380ac33ad,0.322584,0.328058,0.334758,0.014599
2c91809e5ba96014015bac8380ac33ab,0.317000,0.332754,0.335418,0.014828
2c9180935a71a2bb015a8ba1bfa11a21,0.333019,0.321261,0.012585,0.333135
2c91809e5ba96014015bac3e520e3139,0.417152,0.416598,0.081813,0.084437
2c91808e5ba960a0015baca45a99369d,0.001756,0.615148,0.185787,0.197309
2c9180a55ba961a6015baca0af562cd3,0.328007,0.329194,0.329419,0.013380
2c91809e5ba96014015baccf5ce3397b,0.327502,0.329623,0.329479,0.013396
2c91809a5a81296d015a8da0b95603d2,0.339985,0.318087,0.012530,0.329398
2c91809e5ba96014015bac8380ac33a2,0.336408,0.012725,0.325289,0.325577
2c9180935a71a2bb015a8b58eb0e158a,0.330367,0.012950,0.327471,0.329212
2c9180865a71a125015a8d8debbd1184,0.327272,0.331062,0.328251,0.013414
2c9180865a71a125015a8d8debbd1183,0.330567,0.012966,0.327752,0.328715
2c91809a5a81296d015a8ce0e44278aa,0.001772,0.613530,0.186530,0.198168
2c9180885a812c3b015a8ba5802b2531,0.331632,0.324838,0.330273,0.013257
2c9180885a812c3b015a8ba5802b252d,0.328733,0.322997,0.012498,0.335772
2c9180885a812c3b015a8ba5802b252b,0.336832,0.012874,0.325210,0.325084
2c91809a5a81296d015a8f8e0616244b,0.335395,0.325062,0.326416,0.013127
2c91809e5ba96014015bacbc203b382f,0.328733,0.322997,0.012498,0.335772
2c9180935a71a2bb015a8ccadbba2676,0.001775,0.613600,0.186768,0.197857
2c9180935a71a2bb015a8fd2a4825bee,0.329135,0.323678,0.012511,0.334676
2c91809a5a81296d015a8f8e0616244a,0.001767,0.613677,0.186365,0.198191
2c9180865a71a125015a8d7496481048,0.328058,0.330880,0.327749,0.013313
2c9180935a71a2bb015a8bbd39321c70,0.329135,0.323678,0.012511,0.334676
2c9180935a71a2bb015a8b76ad031795,0.328082,0.328720,0.329822,0.013376
2c91808e5ba960a0015bac7c406b3328,0.328082,0.328720,0.329822,0.013376
2c9180885a812c3b015a8b8e96912301,0.327272,0.331062,0.328251,0.013414
2c91809e5ba96014015bac8380ac339d,0.336371,0.012878,0.325416,0.325336
2c9180935a71a2bb015a8b76ad03178c,0.336371,0.012878,0.325416,0.325336
2c9180885a812c3b015a8b58c8f01cfe,0.329135,0.323678,0.012511,0.334676
2c91809e5ba96014015bac74ed0d3336,0.329135,0.323678,0.012511,0.334676
2c9180935a71a2bb015a8b644765163d,0.338981,0.319391,0.012502,0.329126
2c9180885a812c3b015a8b948d072380,0.001468,0.683986,0.159774,0.154772
2c91808e5ba960a0015bac7c406b3315,0.001767,0.613677,0.186365,0.198191
2c91809e5ba96014015baccf5ce23977,0.001457,0.683282,0.159572,0.155689
2c9180a55ba961a6015bacd3e0f22e4d,0.334818,0.012913,0.327141,0.325128
2c9180a55ba961a6015bacd3e0f22e51,0.335455,0.012866,0.326054,0.325625
2c91808e5ba96106015bacbc87392aca,0.001828,0.613167,0.187905,0.197099
2c91809e5ba96014015bacbc203b3833,0.328582,0.013029,0.328478,0.329911
2c91808e5ba96106015bacbc87392ace,0.328334,0.013061,0.327116,0.331490
2c91808e5ba96106015bacbc87392acf,0.001772,0.613530,0.186530,0.198168
2c9180935a71a2bb015a8bbd39321c7e,0.336371,0.012878,0.325416,0.325336
2c9180935a71a2bb015a8bbd39321c7a,0.331589,0.012895,0.327269,0.328247
2c9180935a71a2bb015a8bbd39321c76,0.327502,0.329623,0.329479,0.013396
2c9180935a71a2bb015a8bbd39321c75,0.339332,0.320970,0.012538,0.327160
2c9180885a812c3b015a8b948d072388,0.328733,0.322997,0.012498,0.335772
2c91809a5a81296d015a8f8e06162440,0.001766,0.612895,0.186333,0.199006
2c91809a5a81296d015a8f8e06162442,0.338981,0.319391,0.012502,0.329126
2c91809e5ba96014015bacbc203b3827,0.334818,0.012913,0.327141,0.325128
2c9180885a812c3b015a8b948d07238b,0.329135,0.323678,0.012511,0.334676
2c9180885a812c3b015a8b948d072389,0.318515,0.332836,0.333899,0.014750
2c91809a5a81296d015a8b55b481657c,0.001767,0.613677,0.186365,0.198191
2c91808e5ba960a0015bac7c406b3317,0.328082,0.328720,0.329822,0.013376
2c91809a5a81296d015a8b50851b651c,0.328082,0.328720,0.329822,0.013376
2c91809659f86230015a3d437f33065d,0.341627,0.326862,0.012760,0.318752
2c91808e5a21813c015a3984eaaf39cc,0.001773,0.614043,0.186406,0.197779
2c91808e5ba960a0015bad10d31b4494,0.352906,0.036096,0.072729,0.538269
2c91808e5ba960a0015bad10d31b4493,0.327502,0.329623,0.329479,0.013396
8a5e950950f8d5050150f9100091040e,0.328334,0.013061,0.327116,0.331490
2c9180935a71a2bb015a8be3b06d1e2b,0.333133,0.012972,0.327554,0.326342
2c9180935a71a2bb015a8c1ce4761f6c,0.329135,0.323678,0.012511,0.334676
2c91808e5ba960a0015bac9404c934bd,0.333133,0.012972,0.327554,0.326342
2c91808e5ba960a0015bacb341343868,0.338981,0.319391,0.012502,0.329126
2c91808e5ba960a0015bacb341343865,0.329135,0.323678,0.012511,0.334676
2c9180885a812c3b015a8e643be1473f,0.330367,0.012950,0.327471,0.329212
2c91808e5ba960a0015bad13fb6d44e5,0.335622,0.323641,0.327629,0.013108
2c9180885a812c3b015a8ce134de3396,0.001768,0.612193,0.186480,0.199559
2c9180885a812c3b015a8ce134de3398,0.318689,0.331712,0.334737,0.014862
2c91808e5ba960a0015bad13fb6d44fa,0.336712,0.012800,0.325515,0.324973
2c91808e5ba960a0015bad13fb6d44e1,0.336371,0.012878,0.325416,0.325336
2c91808e5ba960a0015bad13fb6d44f2,0.331589,0.012895,0.327269,0.328247
2c91808e5ba960a0015bad13fb6d44f8,0.338981,0.319391,0.012502,0.329126
2c9180885a812c3b015a8b0e20341955,0.331589,0.012895,0.327269,0.328247
2c91808e5ba960a0015bacb34134385c,0.327606,0.331071,0.327932,0.013391
2c9180885a812c3b015a8e97aa9a49c7,0.329135,0.323678,0.012511,0.334676
2c91809a5a81296d015a8e7616d31123,0.328082,0.328720,0.329822,0.013376
2c9180935a71a2bb015a8c1ce4761f72,0.336371,0.012878,0.325416,0.325336
2c9180935a71a2bb015a8c1ce4761f74,0.328007,0.329194,0.329419,0.013380
2c91809a5a81296d015a8e72eafb10f1,0.334818,0.012913,0.327141,0.325128
2c9180885a812c3b015a8b503f1a1c75,0.327502,0.329623,0.329479,0.013396
2c9180935a71a2bb015a8f80fa885156,0.329980,0.323048,0.012533,0.334438
2c9180a55ba961a6015bacbc53682d7d,0.334622,0.320259,0.012591,0.332528
2c9180935a71a2bb015a8f80fa885157,0.001768,0.613849,0.186154,0.198229
2c9180935a71a2bb015a8cf348dc28e3,0.328733,0.322997,0.012498,0.335772
2c9180935a71a2bb015a8f80fa885150,0.001767,0.613677,0.186365,0.198191
2c9180885a812c3b015a8b94a851239a,0.329135,0.323678,0.012511,0.334676
2c9180a55ba961a6015bacbc53682d81,0.327502,0.329623,0.329479,0.013396
2c9180935a71a2bb015a8cf348dc28ea,0.329135,0.323678,0.012511,0.334676
2c9180935a71a2bb015a8cf348dc28de,0.329135,0.323678,0.012511,0.334676
2c9180885a812c3b015a8b5f1a1a1da6,0.338981,0.319391,0.012502,0.329126
2c9180a55ba961a6015bacbc53692d96,0.328082,0.328720,0.329822,0.013376
2c91808e5ba960a0015bad13fb6d44d6,0.328733,0.322997,0.012498,0.335772
2c9180935a71a2bb015a8bbfb94b1c91,0.001772,0.613530,0.186530,0.198168
2c9180935a71a2bb015a8f80fa885163,0.334818,0.012913,0.327141,0.325128
2c91808d5a3e1a7f015a68960ac83aba,0.326468,0.013058,0.327094,0.333380
2c91808d5a3e1a7f015a68960ac83ab0,0.327502,0.329623,0.329479,0.013396
2c91809a5a81296d015a8ced9797791d,0.329135,0.323678,0.012511,0.334676
2c91808e5ba960a0015bad9b99f94e1c,0.332086,0.012786,0.326486,0.328642
2c91808d5a3e1a7f015a6881b4593661,0.339985,0.318087,0.012530,0.329398
2c91808e5ba960a0015bad7f08594cc7,0.334818,0.012913,0.327141,0.325128
2c91808e5ba96106015bad6e257f31b8,0.001767,0.613677,0.186365,0.198191
2c91808e5ba96106015bad6e257f31d0,0.336475,0.322184,0.328228,0.013114
2c91808e5ba960a0015bad7f08594cc4,0.328058,0.330880,0.327749,0.013313
2c91808e5ba960a0015bacf6ccd54198,0.328082,0.328720,0.329822,0.013376
2c91808e5ba96106015bad6e257f31c6,0.001756,0.615148,0.185787,0.197309
2c91808e5ba960a0015bad7f08594cba,0.328082,0.328720,0.329822,0.013376
2c91808e5ba960a0015bad7f08594cc0,0.001767,0.613677,0.186365,0.198191
2c91808e5ba960a0015bad7f08594cc2,0.328082,0.328720,0.329822,0.013376
2c91808e5ba960a0015bad718daf4c05,0.330567,0.012966,0.327752,0.328715
2c91808e5ba960a0015bad718daf4bff,0.001846,0.613568,0.188291,0.196295
2c91808e5ba960a0015bacf6ccd541a2,0.338981,0.319391,0.012502,0.329126
2c9180a55ba961a6015bad70289039e5,0.331589,0.012895,0.327269,0.328247
2c91808e5ba960a0015bad718daf4bf7,0.327554,0.329384,0.329603,0.013459
2c9180a55ba961a6015bad096516325e,0.001775,0.613600,0.186768,0.197857
2c91808d5a3e1a7f015a688560ff3794,0.338981,0.319391,0.012502,0.329126
2c91808e5ba96106015bad81eda332ca,0.335604,0.325774,0.325575,0.013047
2c91808d5a3e1a7f015a68cda3464615,0.327606,0.331071,0.327932,0.013391
2c91808d5a3e1a7f015a68cda3464610,0.331589,0.012895,0.327269,0.328247
2c91808d5a3e1a7f015a6881b4583654,0.319601,0.332039,0.333588,0.014771
2c9180a55ba961a6015bad70289039e1,0.326067,0.331001,0.329535,0.013398
2c9180a55ba961a6015badb175363ed6,0.332827,0.012785,0.325319,0.329069
2c91808d5a3e1a7f015a68b7a1df4149,0.340442,0.318586,0.012480,0.328492
2c9180935a71a2bb015a8f73c4314edb,0.328082,0.328720,0.329822,0.013376
2c9180865a71a125015a8cce09a5081d,0.338981,0.319391,0.012502,0.329126
2c9180865a71a125015a8cce09a50817,0.329135,0.323678,0.012511,0.334676
2c9180935a71a2bb015a8f73c4314ed9,0.333132,0.323078,0.330477,0.013313
2c9180935a71a2bb015a8ba5f4071ab1,0.328445,0.331584,0.326502,0.013468
2c9180935a71a2bb015a8f73c4314ed3,0.336371,0.012878,0.325416,0.325336
2c91809a5a81296d015a8ba516a26b80,0.416112,0.417846,0.082253,0.083789
2c9180885a812c3b015a8ba5e2842552,0.331367,0.330619,0.012758,0.325256
2c91808e5ba960a0015bac7a773732fb,0.329745,0.323357,0.012512,0.334386
2c91809a5a81296d015a8bad352e6c19,0.332086,0.012786,0.326486,0.328642
2c91808e5ba960a0015bac206c972e25,0.327502,0.329623,0.329479,0.013396
2c9180865a71a125015a8d4a532d0e2b,0.327023,0.331978,0.327588,0.013411
2c9180935a71a2bb015a8ba568851aa7,0.327709,0.325047,0.012513,0.334732
2c91809a5a81296d015a8ba516a26b7e,0.335622,0.323641,0.327629,0.013108
2c9180935a71a2bb015a8ba2b3cd1a56,0.328058,0.330880,0.327749,0.013313
2c91809a5a81296d015a8ba516a26b70,0.337532,0.320761,0.012506,0.329201
2c9180865a71a125015a8ba24bb17ed9,0.326468,0.013058,0.327094,0.333380
2c91808e5ba960a0015bac7a773732ee,0.331589,0.012895,0.327269,0.328247
2c91809a5a81296d015a8debb1080804,0.325843,0.013080,0.327671,0.333406
2c9180865a71a125015a8ba24bb17ee5,0.341027,0.318254,0.012499,0.328220
2c91809a5a81296d015a8fc80ad82870,0.333185,0.321625,0.012594,0.332596
2c9180885a812c3b015a8ba5e2842545,0.326664,0.013113,0.327292,0.332931
2c9180885a812c3b015a8ba5e2842542,0.001767,0.613677,0.186365,0.198191
2c9180865a71a125015a8d73e28e0ff7,0.326091,0.332930,0.327582,0.013396
2c9180935a71a2bb015a8f7bf2a95068,0.339985,0.318087,0.012530,0.329398
2c91808e5ba960a0015bace2f6573f10,0.327758,0.328968,0.329763,0.013511
2c91808e5ba960a0015bac7a773732d6,0.335622,0.323641,0.327629,0.013108
2c91809e5ba96014015bac996a4c3514,0.001768,0.612193,0.186480,0.199559
2c91808e5ba960a0015bac7a773732dd,0.001766,0.612895,0.186333,0.199006
2c91809e5ba96014015bac996a4c350b,0.327502,0.329623,0.329479,0.013396
2c91809e5ba96014015bac996a4c3503,0.332086,0.012786,0.326486,0.328642
2c91809e5ba96014015bac996a4c3504,0.327709,0.325047,0.012513,0.334732
2c9180865a71a125015a8b9ee3d87eb2,0.328082,0.328720,0.329822,0.013376
2c91808e5ba960a0015baca45a99369a,0.329135,0.323678,0.012511,0.334676
2c9180a55ba961a6015baca0af562cc8,0.334222,0.012720,0.324468,0.328589
2c91809a5a81296d015a8fc80ad8286d,0.001838,0.610170,0.188722,0.199270
2c91809a5a81296d015a8fc80ad82864,0.341027,0.318254,0.012499,0.328220
2c9180935a71a2bb015a8ce58229280f,0.329135,0.323678,0.012511,0.334676
2c9180935a71a2bb015a8f8de5e253d4,0.327502,0.329623,0.329479,0.013396
2c9180935a71a2bb015a8ce582292810,0.001767,0.613677,0.186365,0.198191
2c9180865a71a125015a8fbaad3a383b,0.001768,0.614189,0.186241,0.197801
2c91809e5ba96014015baccf5ce33987,0.335146,0.325967,0.325763,0.013123
2c91809e5ba96014015baccf5ce33983,0.326067,0.331001,0.329535,0.013398
2c91809a5a81296d015a8b50165464f1,0.001772,0.613530,0.186530,0.198168
2c91808d5a3e1a7f015a689d47133c06,0.329135,0.323678,0.012511,0.334676
2c91808d5a3e1a7f015a68b3e8604081,0.001767,0.613677,0.186365,0.198191
2c91808d5a3e1a7f015a689d47133c01,0.326820,0.331253,0.328434,0.013493
2c91808d5a3e1a7f015a689996613b5a,0.328082,0.328720,0.329822,0.013376
2c91808d5a3e1a7f015a689996613b59,0.336371,0.012878,0.325416,0.325336
2c91808d5a3e1a7f015a689d47133bfc,0.327169,0.330197,0.329217,0.013417
2c91808d5a3e1a7f015a6898eb003b2c,0.335230,0.013008,0.326961,0.324801
2c91808d5a3e1a7f015a689d47133bfe,0.335622,0.323641,0.327629,0.013108
2c91808d5a3e1a7f015a6896765a3ae5,0.329980,0.323048,0.012533,0.334438
2c91808d5a3e1a7f015a6896765a3ae0,0.326747,0.013330,0.327989,0.331934
2c91809a5a81296d015a8b50d6bf6527,0.001768,0.614189,0.186241,0.197801
